Dickson,Tennessee,5393.299
Montgomery,Tennessee,10306.577
Tippecanoe,Indiana,15079.302
Rapides,Louisiana,10527.826
Sedgwick,Kansas,32011.162
Wayne,Indiana,6255.377
Hall,Georgia,31730.145
Saginaw,Michigan,20065.64
Webb,Texas,18822.821
Saline,Kansas,7875.487
Pierce,Washington,56286.663
Fort Bend,Texas,74116.672
Garfield,Oklahoma,6027.58
DeKalb,Indiana,9048.665
Dakota,Minnesota,53859.76
New Hanover,North Carolina,22004.388
Curry,New Mexico,4151.999
Lancaster,Nebraska,19549.817
Houghton,Michigan,4267.935
Pulaski,Kentucky,5550.727
Elko,Nevada,4706.155
Lancaster,Virginia,4858.186
Nez Perce,Idaho,5173.119
Marion,West Virginia,10427.357
Independence,Arkansas,5002.906
Pike,Mississippi,5599.625
Grand Traverse,Michigan,10650.004
Ada,Idaho,15637.373
Marion,Missouri,4721.518
Warren,Georgia,4552.622
Pike,Kentucky,4642.7
Hancock,Ohio,9199.821
Erie,Ohio,7806.715
Snyder,Pennsylvania,11429.743
Stark,North Dakota,5149.74
Scott,Missouri,7632.537
Beltrami,Minnesota,5289.016
Virginia Beach City,Virginia,44578.09
Deschutes,Oregon,14120.183
Glacier,Montana,2996.573
Panola,Mississippi,7024.625
Angelina,Texas,10668.122
St. Clair,Missouri,4788.638
Grant,Washington,7511.996
McLean,Illinois,15109.728
Chemung,New York,7555.072
St. Lucie,Florida,11404.929
Potter,Texas,12695.741
Otsego,Michigan,4815.424
Portage,Wisconsin,10201.88
Bonner,Idaho,5120.258
Greenbrier,West Virginia,5667.965
Racine,Wisconsin,18215.537
Indiana,Pennsylvania,5672.872
Butler,Missouri,4511.527
Coffee,Alabama,6137.777
Lincoln,Nebraska,4843.308
Tangipahoa,Louisiana,7296.828
Lincoln,Louisiana,5261.925
Winneshiek,Iowa,5539.022
Alachua,Florida,17000.762
St. Louis,Minnesota,5280.196
Jackson,North Carolina,6612.136
Davidson,Tennessee,68133.689
Jefferson,Alabama,54581.549
Orange,Florida,53211.158
Pueblo,Colorado,7948.003
Hamilton,Tennessee,26234.799
Wichita,Texas,7972.083
Mason,Kentucky,5885.654
Lea,New Mexico,4315.112
Yavapai,Arizona,12514.858
Jones,Mississippi,5789.513
Moffat,Colorado,2747.241
Tillamook,Oregon,2882.651
Sullivan,New York,5663.028
Woodward,Oklahoma,3022.736
Ingham,Michigan,28220.861
Santa Clara,California,104840.413
Calcasieu,Louisiana,13224.599
Jefferson,Ohio,6440.389
Linn,Iowa,21667.255
Muskogee,Oklahoma,7934.815
Dooly,Georgia,6615.628
Washington,Maryland,18952.86
Hughes,South Dakota,3542.886
Woodbury,Iowa,13833.364
Franklin,Pennsylvania,13137.038
Jackson,Michigan,10283.168
Cache,Utah,8404.518
Val Verde,Texas,3900.389
Des Moines,Iowa,7245.87
Cortland,New York,4519.986
Richmond,Georgia,16737.148
Madison,Nebraska,6064.621
St. Louis,Missouri,77722.813
Sebastian,Arkansas,9579.399
Lawrence,Tennessee,5107.421
Dutchess,New York,12961.017
Pitt,North Carolina,11366.782
Summit,Ohio,25448.423
Muskingum,Ohio,8517.02
Payette,Idaho,4789.545
Wood,West Virginia,7459.153
Grays Harbor,Washington,6312.7
Bronx,New York,43388.65
Defiance,Ohio,9341.738
Montrose,Colorado,5862.174
Harrison,West Virginia,8313.365
Nicollet,Minnesota,9800.772
Ventura,California,32037.118
Yellowstone,Montana,11417.987
Chaves,New Mexico,3816.096
Ascension,Louisiana,7659.002
Rutherford,Tennessee,13099.271
Solano,California,12270.035
Idaho,Idaho,2347.52
Attala,Mississippi,4102.558
Pennington,South Dakota,8663.844
Queens,New York,62677.075
Palm Beach,Florida,42898.245
Otsego,New York,6352.573
Dona Ana,New Mexico,7639.871
Miami-Dade,Florida,123780.708
McLennan,Texas,13928.47
Taylor,Texas,10644.259
Meade,South Dakota,4128.62
Curry,Oregon,2656.057
Albemarle,Virginia,9225.647
Holt,Nebraska,3063.602
Kodiak Island,Alaska,961.555
Cook,Minnesota,12316.797
Socorro,New Mexico,2319.332
Grayson,Texas,7085.124
San Juan,New Mexico,5579.745
